set	t_s	kind	node	sensor	note	ch	vel_emitted	dt_ms
ff	45.4830219745636	OFF	1	26	G3(55)	3	109	13.3
ff	45.48302483558655	OFF	3	14	G2(43)	2	96	28.3
ff	45.48302912712097	OFF	3	11	E2(40)	2	109	13.3
ff	45.48303294181824	OFF	3	24	F3(53)	2	98	24.9
ff	45.483036041259766	OFF	3	26	G3(55)	2	104	18.3
ff	45.483039140701294	OFF	3	15	G#2(44)	2	115	4.9
ff	45.48304295539856	OFF	1	24	F3(53)	3	91	34.9
ff	45.48304605484009	OFF	3	16	A2(45)	2	90	36.6
ff	45.48304891586304	OFF	1	18	B2(47)	3	90	36.6
ff	45.535013914108276	OFF	1	16	A2(45)	3	86	43.3
ff	45.53502082824707	OFF	3	18	B2(47)	2	90	36.6
ff	45.5350239276886	OFF	3	22	D#3(51)	2	103	19.9
ff	45.53502702713013	OFF	1	12	F2(41)	3	82	53.3
ff	45.53502893447876	OFF	3	12	F2(41)	2	90	36.6
ff	45.53503084182739	OFF	3	20	C#3(49)	2	91	34.9
ff	45.53503394126892	OFF	3	13	F#2(42)	2	104	18.3
ff	45.535035848617554	OFF	1	13	F#2(42)	3	91	34.9
ff	45.53503704071045	OFF	1	22	D#3(51)	3	91	34.9
ff	45.53503894805908	OFF	1	20	C#3(49)	3	87	41.6
ff	46.373453855514526	ON	3	1	F#1(30)	2	115	3.3
ff	46.37346172332764	ON	1	1	F#1(30)	3	115	4.9
ff	46.373464822769165	ON	3	0	F1(29)	2	115	4.9
ff	46.37346696853638	ON	3	3	G#1(32)	2	115	1.6
ff	46.37346887588501	ON	1	3	G#1(32)	3	115	1.6
ff	46.37347197532654	ON	3	2	G1(31)	2	115	6.6
ff	46.37347483634949	ON	1	2	G1(31)	3	115	4.9
ff	46.3734769821167	ON	1	4	A1(33)	3	115	4.9
ff	46.37348008155823	ON	3	4	A1(33)	2	115	6.6
ff	46.37348198890686	ON	3	7	C2(36)	2	115	4.9
ff	46.37348484992981	ON	1	7	C2(36)	3	115	3.3
ff	46.37348699569702	ON	1	0	F1(29)	3	112	9.9
ff	46.373488903045654	ON	3	6	B1(35)	2	109	13.3
ff	46.373491048812866	ON	4	25	C#6(85)	2	115	1.6
ff	46.3734929561615	ON	2	25	C#6(85)	3	115	1.6
ff	46.42357683181763	ON	1	6	B1(35)	3	112	9.9
ff	46.42358589172363	ON	2	27	D#6(87)	3	115	1.6
ff	46.42358994483948	ON	4	27	D#6(87)	2	115	1.6
ff	46.42359209060669	ON	2	28	E6(88)	3	115	4.9
ff	46.42359399795532	ON	4	28	E6(88)	2	115	4.9
ff	46.423595905303955	ON	4	29	F6(89)	2	115	6.6
ff	46.42359900474548	ON	4	26	D6(86)	2	115	4.9
ff	46.42360186576843	ON	2	24	C6(84)	3	115	3.3
ff	46.423604011535645	ON	2	26	D6(86)	3	115	4.9
ff	46.423606872558594	ON	2	29	F6(89)	3	114	8.3
ff	46.42360877990723	ON	4	23	B5(83)	2	115	1.6
ff	46.42361092567444	ON	4	24	C6(84)	2	115	4.9
ff	46.42361307144165	ON	2	23	B5(83)	3	115	0.0
ff	46.4236159324646	OFF	1	7	C2(36)	3	107	14.9
ff	46.42361783981323	OFF	1	0	F1(29)	3	91	34.9
ff	46.42362093925476	OFF	1	6	B1(35)	3	93	31.6
ff	46.42362403869629	OFF	3	7	C2(36)	2	106	16.6
ff	46.42362689971924	OFF	2	23	B5(83)	3	115	4.9
ff	46.42362880706787	OFF	3	6	B1(35)	2	86	43.3
ff	46.4236319065094	OFF	3	4	A1(33)	2	80	56.6
ff	46.42363405227661	OFF	1	2	G1(31)	3	98	24.9
ff	46.423635959625244	OFF	4	23	B5(83)	2	115	4.9
ff	46.42363882064819	OFF	3	0	F1(29)	2	100	23.3
ff	46.423640966415405	OFF	3	2	G1(31)	2	98	24.9
ff	46.423644065856934	OFF	4	24	C6(84)	2	101	21.6
ff	46.476783990859985	OFF	1	4	A1(33)	3	97	26.6
ff	46.47679090499878	OFF	2	24	C6(84)	3	106	16.6
ff	46.47679400444031	OFF	2	26	D6(86)	3	104	18.3
ff	46.47679591178894	OFF	4	26	D6(86)	2	104	18.3
ff	46.47679805755615	OFF	3	3	G#1(32)	2	115	6.6
ff	46.4768009185791	OFF	1	3	G#1(32)	3	111	11.6
ff	46.47681498527527	OFF	2	29	F6(89)	3	106	16.6
ff	46.4768180847168	OFF	4	28	E6(88)	2	104	18.3
ff	46.47681999206543	OFF	4	29	F6(89)	2	104	18.3
ff	46.47682189941406	OFF	2	28	E6(88)	3	106	16.6
ff	46.476823806762695	OFF	4	27	D#6(87)	2	115	6.6
ff	46.476826906204224	OFF	4	25	C#6(85)	2	111	11.6
ff	46.476829051971436	OFF	2	27	D#6(87)	3	109	13.3
ff	46.47683095932007	OFF	1	1	F#1(30)	3	103	19.9
ff	46.4768328666687	OFF	2	25	C#6(85)	3	103	19.9
ff	46.476834774017334	OFF	3	1	F#1(30)	2	106	16.6
ff	46.527010917663574	ON	3	0	F1(29)	2	115	3.3
ff	46.52702188491821	ON	3	1	F#1(30)	2	96	28.3
ff	46.52702808380127	ON	1	1	F#1(30)	3	115	4.9
ff	46.52703285217285	ON	3	2	G1(31)	2	115	4.9
ff	46.52703809738159	ON	1	2	G1(31)	3	115	4.9
ff	46.527042865753174	ON	3	3	G#1(32)	2	115	1.6
ff	46.527047872543335	ON	3	4	A1(33)	2	115	6.6
ff	46.52705192565918	ON	1	4	A1(33)	3	115	4.9
ff	46.52705693244934	ON	1	0	F1(29)	3	114	8.3
ff	46.527060985565186	ON	1	3	G#1(32)	3	115	1.6
ff	46.52706599235535	ON	3	6	B1(35)	2	112	9.9
ff	46.57809591293335	ON	4	25	C#6(85)	2	115	3.3
ff	46.57810187339783	ON	2	25	C#6(85)	3	115	3.3
ff	46.57810378074646	ON	4	26	D6(86)	2	115	4.9
ff	46.578107833862305	ON	1	6	B1(35)	3	114	8.3
ff	46.57810997962952	ON	2	24	C6(84)	3	115	3.3
ff	46.578112840652466	ON	2	26	D6(86)	3	115	4.9
ff	46.5781147480011	ON	2	27	D#6(87)	3	115	1.6
ff	46.57811689376831	ON	2	28	E6(88)	3	86	43.3
ff	46.57811903953552	ON	4	21	A5(81)	2	115	3.3
ff	46.578120946884155	ON	4	23	B5(83)	2	115	0.0
ff	46.57812285423279	ON	4	24	C6(84)	2	115	3.3
ff	46.57812476158142	ON	4	27	D#6(87)	2	115	0.0
ff	46.57812690734863	ON	4	28	E6(88)	2	115	4.9
ff	46.578129053115845	ON	2	21	A5(81)	3	115	4.9
ff	46.57813096046448	ON	3	7	C2(36)	2	115	6.6
ff	46.57813310623169	ON	2	23	B5(83)	3	115	1.6
ff	46.57813596725464	ON	1	7	C2(36)	3	115	3.3
ff	46.57813787460327	OFF	1	7	C2(36)	3	115	6.6
ff	46.57813882827759	OFF	4	27	D#6(87)	2	115	6.6
ff	46.578141927719116	OFF	2	23	B5(83)	3	115	4.9
ff	46.57814407348633	OFF	3	7	C2(36)	2	106	16.6
ff	46.578144788742065	OFF	2	27	D#6(87)	3	114	8.3
ff	46.629446029663086	OFF	4	23	B5(83)	2	115	6.6
ff	46.62945795059204	OFF	4	21	A5(81)	2	107	14.9
ff	46.62946391105652	OFF	4	24	C6(84)	2	98	24.9
ff	46.62947106361389	OFF	1	3	G#1(32)	3	109	13.3
ff	46.629477977752686	OFF	4	28	E6(88)	2	94	29.9
ff	46.62948393821716	OFF	2	21	A5(81)	3	97	26.6
ff	46.62948989868164	OFF	2	25	C#6(85)	3	98	24.9
ff	46.6294949054718	OFF	2	28	E6(88)	3	91	34.9
ff	46.62949895858765	OFF	3	4	A1(33)	2	88	39.9
ff	46.629504919052124	OFF	4	25	C#6(85)	2	104	18.3
ff	46.629509925842285	OFF	3	3	G#1(32)	2	114	8.3
ff	46.62951397895813	OFF	2	24	C6(84)	3	93	31.6
ff	46.62951993942261	OFF	4	26	D6(86)	2	91	34.9
ff	46.62952494621277	OFF	2	26	D6(86)	3	85	44.9
ff	46.62952995300293	OFF	1	0	F1(29)	3	93	31.6
ff	46.62953495979309	OFF	3	0	F1(29)	2	104	18.3
ff	46.629538774490356	OFF	3	2	G1(31)	2	92	33.3
ff	46.6295440196991	OFF	1	2	G1(31)	3	91	34.9
ff	46.62954878807068	OFF	1	4	A1(33)	3	90	36.6
ff	46.62955403327942	OFF	1	1	F#1(30)	3	104	18.3
ff	46.629558801651	OFF	3	1	F#1(30)	2	109	13.3
ff	46.629562854766846	OFF	3	6	B1(35)	2	75	94.9
ff	46.68212270736694	OFF	1	6	B1(35)	3	96	28.3
ff	46.734715938568115	ON	3	0	F1(29)	2	115	1.6
ff	46.73472499847412	ON	3	1	F#1(30)	2	115	3.3
ff	46.73473000526428	ON	3	2	G1(31)	2	115	3.3
ff	46.73473286628723	ON	1	0	F1(29)	3	115	4.9
ff	46.734736919403076	ON	1	1	F#1(30)	3	115	6.6
ff	46.734740018844604	ON	4	25	C#6(85)	2	115	3.3
ff	46.734742879867554	ON	4	28	E6(88)	2	115	4.9
ff	46.7347469329834	ON	2	25	C#6(85)	3	115	1.6
ff	46.73475003242493	ON	2	28	E6(88)	3	115	6.6
ff	46.734763860702515	ON	1	2	G1(31)	3	94	29.9
ff	46.734768867492676	ON	2	24	C6(84)	3	115	3.3
ff	46.73477387428284	ON	2	27	D#6(87)	3	115	1.6
ff	46.73477792739868	ON	4	26	D6(86)	2	115	4.9
ff	46.734784841537476	ON	4	27	D#6(87)	2	115	1.6
ff	46.73478889465332	ON	1	4	A1(33)	3	107	14.9
ff	46.734792947769165	ON	3	3	G#1(32)	2	115	1.6
ff	46.734795808792114	ON	3	4	A1(33)	2	115	6.6
ff	46.73479986190796	ON	2	26	D6(86)	3	115	4.9
ff	46.73480296134949	ON	3	6	B1(35)	2	114	8.3
ff	46.73480677604675	ON	4	24	C6(84)	2	115	4.9
ff	46.73480987548828	ON	1	3	G#1(32)	3	115	3.3
ff	46.734813928604126	ON	1	6	B1(35)	3	115	4.9
ff	46.73481774330139	ON	4	21	A5(81)	2	115	4.9
ff	46.73482084274292	ON	4	23	B5(83)	2	115	1.6
ff	46.73482394218445	ON	2	21	A5(81)	3	115	4.9
ff	46.734827756881714	ON	2	23	B5(83)	3	115	0.0
ff	46.73483085632324	ON	3	7	C2(36)	2	115	6.6
ff	46.73483490943909	ON	1	7	C2(36)	3	115	4.9
ff	46.734837770462036	ON	2	29	F6(89)	3	106	16.6
ff	46.78526973724365	OFF	2	23	B5(83)	3	111	11.6
ff	46.78527593612671	OFF	3	7	C2(36)	2	103	19.9
ff	46.785279989242554	OFF	4	23	B5(83)	2	114	8.3
ff	46.7852828502655	OFF	2	21	A5(81)	3	111	11.6
ff	46.785284996032715	OFF	4	21	A5(81)	2	109	13.3
ff	46.78528809547424	OFF	2	29	F6(89)	3	98	24.9
ff	46.785290002822876	OFF	1	4	A1(33)	3	100	23.3
ff	46.78529191017151	OFF	3	4	A1(33)	2	91	34.9
ff	46.78529381752014	OFF	1	3	G#1(32)	3	101	21.6
ff	46.78529596328735	OFF	4	24	C6(84)	2	97	26.6
ff	46.785297870635986	OFF	1	2	G1(31)	3	89	38.3
ff	46.7853000164032	OFF	3	3	G#1(32)	2	112	9.9
ff	46.78530192375183	OFF	4	26	D6(86)	2	91	34.9
ff	46.785303831100464	OFF	4	27	D#6(87)	2	114	8.3
ff	46.78530693054199	OFF	3	2	G1(31)	2	91	34.9
ff	46.785309076309204	OFF	2	25	C#6(85)	3	101	21.6
ff	46.78531098365784	OFF	4	25	C#6(85)	2	106	16.6
ff	46.78531289100647	OFF	1	7	C2(36)	3	91	34.9
ff	46.785315990448	OFF	2	27	D#6(87)	3	106	16.6
ff	46.78531789779663	OFF	4	28	E6(88)	2	88	39.9
ff	46.78531885147095	OFF	2	24	C6(84)	3	86	43.3
ff	46.83987593650818	OFF	3	6	B1(35)	2	75	93.2
ff	46.839974880218506	OFF	2	26	D6(86)	3	77	71.6
ff	46.83998084068298	OFF	2	28	E6(88)	3	77	71.6
ff	46.83998489379883	OFF	1	0	F1(29)	3	77	68.3
ff	46.83998894691467	OFF	1	6	B1(35)	3	89	38.3
ff	46.83999180793762	OFF	1	1	F#1(30)	3	98	24.9
ff	46.83999490737915	OFF	3	1	F#1(30)	2	107	14.9
ff	46.839998960494995	OFF	3	0	F1(29)	2	93	31.6
ff	48.96967887878418	ON	3	14	G2(43)	2	115	4.9
ff	48.969691038131714	ON	4	7	G4(67)	2	115	3.3
ff	48.969696044921875	ON	4	19	G5(79)	2	115	1.6
ff	48.96970081329346	ON	2	7	G4(67)	3	115	1.6
ff	48.969703912734985	ON	2	19	G5(79)	3	115	1.6
ff	48.96970891952515	ON	3	26	G3(55)	2	115	4.9
ff	48.969712018966675	ON	3	28	A3(57)	2	115	4.9
ff	48.96971607208252	ON	1	14	G2(43)	3	115	4.9
ff	48.96971893310547	ON	1	26	G3(55)	3	115	6.6
ff	48.96972298622131	ON	1	28	A3(57)	3	115	6.6
ff	49.01991105079651	OFF	4	7	G4(67)	2	114	8.3
ff	49.019922971725464	OFF	4	19	G5(79)	2	111	11.6
ff	49.01992678642273	OFF	2	7	G4(67)	3	80	58.3
ff	49.019932985305786	OFF	1	28	A3(57)	3	91	34.9
ff	49.019936084747314	OFF	3	28	A3(57)	2	106	16.6
ff	49.01993989944458	OFF	2	19	G5(79)	3	79	61.6
ff	49.07063412666321	OFF	3	26	G3(55)	2	109	13.3
ff	49.070645809173584	OFF	3	14	G2(43)	2	104	18.3
ff	49.07064986228943	OFF	1	14	G2(43)	3	89	38.3
ff	49.07065391540527	OFF	1	26	G3(55)	3	82	51.6
ff	49.1241979598999	ON	3	26	G3(55)	2	115	6.6
ff	49.124207973480225	ON	4	19	G5(79)	2	115	1.6
ff	49.12421107292175	ON	3	14	G2(43)	2	112	9.9
ff	49.12421369552612	ON	1	26	G3(55)	3	115	6.6
ff	49.12424993515015	ON	2	19	G5(79)	3	115	3.3
ff	49.124253034591675	ON	4	7	G4(67)	2	115	1.6
ff	49.12425494194031	ON	2	7	G4(67)	3	115	1.6
ff	49.12425684928894	ON	1	14	G2(43)	3	114	8.3
ff	49.174813985824585	OFF	1	14	G2(43)	3	90	36.6
ff	49.17482399940491	OFF	4	7	G4(67)	2	114	8.3
ff	49.174827098846436	OFF	3	14	G2(43)	2	107	14.9
ff	49.174829959869385	OFF	4	19	G5(79)	2	114	8.3
ff	49.17483305931091	OFF	2	19	G5(79)	3	85	46.6
ff	49.174834966659546	OFF	2	7	G4(67)	3	79	59.9
ff	49.17483711242676	OFF	3	26	G3(55)	2	106	16.6
ff	49.225329875946045	OFF	1	26	G3(55)	3	89	38.3
ff	49.225337982177734	ON	3	14	G2(43)	2	115	4.9
ff	49.22534108161926	ON	3	26	G3(55)	2	115	3.3
ff	49.27721095085144	ON	1	14	G2(43)	3	115	6.6
ff	49.27722978591919	ON	1	26	G3(55)	3	115	6.6
ff	49.27723407745361	ON	4	7	G4(67)	2	115	1.6
ff	49.27723789215088	ON	4	19	G5(79)	2	115	1.6
ff	49.27723979949951	ON	2	19	G5(79)	3	115	1.6
ff	49.277241945266724	ON	2	7	G4(67)	3	115	1.6
ff	49.32811498641968	OFF	4	7	G4(67)	2	112	9.9
ff	49.32812190055847	OFF	4	19	G5(79)	2	114	8.3
ff	49.328125	OFF	2	7	G4(67)	3	83	49.9
ff	49.32812690734863	OFF	3	26	G3(55)	2	107	14.9
ff	49.32812976837158	OFF	3	14	G2(43)	2	104	18.3
ff	49.328131914138794	OFF	1	14	G2(43)	3	81	54.9
ff	49.32813382148743	OFF	2	19	G5(79)	3	78	64.9
ff	49.37944293022156	OFF	1	26	G3(55)	3	82	51.6
ff	49.379456758499146	ON	3	14	G2(43)	2	114	8.3
ff	49.3794629573822	ON	3	26	G3(55)	2	115	3.3
ff	49.430765867233276	ON	1	26	G3(55)	3	115	3.3
ff	49.430782079696655	ON	4	19	G5(79)	2	115	1.6
ff	49.43078684806824	ON	2	19	G5(79)	3	115	3.3
ff	49.43079400062561	ON	1	14	G2(43)	3	101	21.6
ff	49.430797815322876	ON	4	7	G4(67)	2	115	1.6
ff	49.430803060531616	ON	2	7	G4(67)	3	115	1.6
ff	49.481175899505615	OFF	1	14	G2(43)	3	82	51.6
ff	49.48118305206299	OFF	4	7	G4(67)	2	114	8.3
ff	49.48118591308594	OFF	3	14	G2(43)	2	107	14.9
ff	49.481189012527466	OFF	3	26	G3(55)	2	111	11.6
ff	49.481191873550415	OFF	4	19	G5(79)	2	109	13.3
ff	49.48119401931763	OFF	1	26	G3(55)	3	92	33.3
ff	49.48119592666626	OFF	2	7	G4(67)	3	78	63.3
ff	49.53153395652771	OFF	2	19	G5(79)	3	76	78.3
ff	49.53154802322388	ON	3	26	G3(55)	2	115	1.6
ff	49.58403992652893	ON	3	14	G2(43)	2	115	3.3
ff	49.58404803276062	ON	1	26	G3(55)	3	115	3.3
ff	49.58405089378357	ON	1	14	G2(43)	3	115	4.9
ff	49.58405303955078	ON	4	19	G5(79)	2	115	1.6
ff	49.58405590057373	ON	2	19	G5(79)	3	115	1.6
ff	49.58405780792236	ON	4	7	G4(67)	2	115	3.3
ff	49.584059953689575	ON	2	7	G4(67)	3	115	3.3
ff	49.58406209945679	ON	4	9	A4(69)	2	115	4.9
ff	49.58406400680542	ON	2	9	A4(69)	3	115	6.6
ff	49.63467192649841	OFF	2	7	G4(67)	3	101	21.6
ff	49.634681940078735	OFF	1	26	G3(55)	3	78	63.3
ff	49.63468599319458	OFF	4	7	G4(67)	2	112	9.9
ff	49.63469076156616	OFF	4	19	G5(79)	2	114	8.3
ff	49.63469386100769	OFF	1	14	G2(43)	3	78	64.9
ff	49.634697914123535	OFF	3	26	G3(55)	2	109	13.3
ff	49.634700775146484	OFF	4	9	A4(69)	2	106	16.6
ff	49.63470482826233	OFF	3	14	G2(43)	2	106	16.6
ff	49.686119079589844	OFF	2	19	G5(79)	3	78	66.6
ff	49.68612885475159	OFF	2	9	A4(69)	3	78	63.3
ff	49.73741698265076	ON	3	14	G2(43)	2	115	3.3
ff	49.737427949905396	ON	3	26	G3(55)	2	115	3.3
ff	49.73742985725403	ON	4	7	G4(67)	2	115	1.6
ff	49.73743295669556	ON	1	26	G3(55)	3	115	6.6
ff	49.737436056137085	ON	4	9	A4(69)	2	115	1.6
ff	49.73743796348572	ON	4	19	G5(79)	2	115	1.6
ff	49.73744082450867	ON	2	7	G4(67)	3	115	1.6
ff	49.73744177818298	ON	2	19	G5(79)	3	115	1.6
ff	49.73744487762451	ON	2	9	A4(69)	3	115	3.3
ff	49.73747277259827	ON	4	13	C#5(73)	2	115	1.6
ff	49.73747491836548	ON	4	18	F#5(78)	2	115	4.9
ff	49.78939890861511	OFF	2	7	G4(67)	3	114	8.3
ff	49.789427042007446	OFF	2	9	A4(69)	3	112	9.9
ff	49.789429903030396	OFF	1	26	G3(55)	3	85	44.9
ff	49.78943395614624	OFF	4	13	C#5(73)	2	91	34.9
ff	49.78943586349487	OFF	4	18	F#5(78)	2	90	36.6
ff	49.7894389629364	OFF	2	19	G5(79)	3	91	34.9
ff	49.789440870285034	OFF	4	7	G4(67)	2	114	8.3
ff	49.78944396972656	OFF	4	9	A4(69)	2	98	24.9
ff	49.789445877075195	OFF	4	19	G5(79)	2	114	8.3
ff	49.78944802284241	OFF	3	26	G3(55)	2	111	11.6
ff	49.84201502799988	OFF	3	14	G2(43)	2	103	19.9
ff	49.89382791519165	ON	3	14	G2(43)	2	115	3.3
ff	49.8938467502594	ON	3	26	G3(55)	2	115	1.6
ff	49.89384984970093	ON	4	7	G4(67)	2	115	3.3
ff	49.89385199546814	ON	4	19	G5(79)	2	115	1.6
ff	49.94477295875549	ON	2	7	G4(67)	3	115	3.3
ff	49.94477987289429	ON	2	19	G5(79)	3	115	3.3
ff	49.94478178024292	OFF	2	7	G4(67)	3	115	4.9
ff	49.94478487968445	OFF	2	19	G5(79)	3	112	9.9
ff	49.944786071777344	OFF	4	7	G4(67)	2	114	8.3
ff	49.94478797912598	OFF	4	19	G5(79)	2	111	11.6
ff	49.99690389633179	OFF	3	26	G3(55)	2	112	9.9
ff	49.99691081047058	OFF	3	14	G2(43)	2	103	19.9
ff	50.047399044036865	ON	4	7	G4(67)	2	115	1.6
ff	50.04742097854614	ON	4	19	G5(79)	2	115	1.6
ff	50.047425746917725	ON	3	14	G2(43)	2	115	3.3
ff	50.04742789268494	ON	3	26	G3(55)	2	115	1.6
ff	50.04743003845215	ON	2	19	G5(79)	3	115	4.9
ff	50.09963607788086	OFF	2	19	G5(79)	3	109	13.3
ff	50.1547749042511	OFF	4	7	G4(67)	2	112	9.9
ff	50.15480589866638	OFF	4	19	G5(79)	2	109	13.3
ff	50.15480995178223	OFF	3	26	G3(55)	2	109	13.3
ff	50.209941148757935	OFF	3	14	G2(43)	2	98	24.9
mf	3.9376370906829834	ON	3	26	G3(55)	2	100	23.3
mf	3.9376559257507324	ON	3	19	C3(48)	2	75	101.6
mf	3.992422103881836	ON	4	4	E4(64)	2	101	21.6
mf	3.9924330711364746	ON	4	12	C5(72)	2	115	6.6
mf	4.421720027923584	OFF	4	4	E4(64)	2	101	21.6
mf	4.53202486038208	OFF	4	12	C5(72)	2	103	19.9
mf	4.532044887542725	OFF	3	26	G3(55)	2	100	23.3
mf	4.583559989929199	OFF	3	19	C3(48)	2	75	601.4
mf	4.583571195602417	ON	3	26	G3(55)	2	111	11.6
mf	4.583575010299683	ON	4	0	C4(60)	2	115	6.6
mf	4.583578109741211	ON	3	23	E3(52)	2	115	3.3
mf	4.634055137634277	ON	4	12	C5(72)	2	115	4.9
mf	5.116073131561279	OFF	4	0	C4(60)	2	101	21.6
mf	5.116084098815918	OFF	3	26	G3(55)	2	98	24.9
mf	5.170275926589966	OFF	4	12	C5(72)	2	101	21.6
mf	5.225466966629028	OFF	3	23	E3(52)	2	75	79.9
mf	5.225477933883667	ON	4	12	C5(72)	2	115	6.6
mf	5.225481986999512	ON	4	4	E4(64)	2	115	6.6
mf	5.225484848022461	ON	3	19	C3(48)	2	115	4.9
mf	5.225486993789673	ON	3	26	G3(55)	2	115	6.6
mf	5.711104869842529	OFF	3	19	C3(48)	2	75	349.8
mf	5.711114883422852	OFF	4	4	E4(64)	2	101	21.6
mf	5.818387031555176	ON	4	2	D4(62)	2	114	8.3
mf	5.871965169906616	ON	3	30	B3(59)	2	104	18.3
mf	5.871977090835571	ON	4	0	C4(60)	2	111	11.6
mf	5.871978998184204	ON	4	7	G4(67)	2	115	4.9
mf	5.871983051300049	OFF	4	0	C4(60)	2	103	19.9
mf	5.923979997634888	OFF	4	12	C5(72)	2	82	51.6
mf	6.139246940612793	ON	4	9	A4(69)	2	115	4.9
mf	6.139256000518799	OFF	4	2	D4(62)	2	96	28.3
mf	6.246220827102661	OFF	4	7	G4(67)	2	83	49.9
mf	6.297099828720093	OFF	3	26	G3(55)	2	103	19.9
mf	6.401102066040039	OFF	4	9	A4(69)	2	103	19.9
mf	6.451739072799683	ON	4	7	G4(67)	2	115	3.3
mf	6.451747894287109	ON	4	11	B4(71)	2	115	3.3
mf	6.451752185821533	ON	3	23	E3(52)	2	115	4.9
mf	6.8869218826293945	OFF	4	7	G4(67)	2	75	128.2
mf	6.994694948196411	ON	4	4	E4(64)	2	90	36.6
mf	7.045208930969238	ON	3	28	A3(57)	2	94	29.9
mf	7.045215129852295	OFF	3	23	E3(52)	2	106	16.6
mf	7.045217990875244	ON	4	12	C5(72)	2	115	6.6
mf	7.097996950149536	OFF	4	11	B4(71)	2	75	101.6
mf	7.3125159740448	ON	4	11	B4(71)	2	115	3.3
mf	7.312525033950806	OFF	3	30	B3(59)	2	98	24.9
mf	7.416808128356934	OFF	4	12	C5(72)	2	75	113.2
mf	7.471941947937012	OFF	4	4	E4(64)	2	97	26.6
mf	7.573481798171997	ON	3	21	D3(50)	2	84	48.3
mf	7.573490142822266	ON	4	2	D4(62)	2	109	13.3
mf	7.573492050170898	ON	4	9	A4(69)	2	115	4.9
mf	7.628623962402344	OFF	3	28	A3(57)	2	98	24.9
mf	7.6798059940338135	OFF	4	11	B4(71)	2	77	71.6
mf	7.730243921279907	OFF	3	21	D3(50)	2	103	19.9
mf	7.835453987121582	ON	4	0	C4(60)	2	115	6.6
mf	7.8354668617248535	ON	3	30	B3(59)	2	109	13.3
mf	7.890588045120239	OFF	3	30	B3(59)	2	96	28.3
mf	7.999692916870117	OFF	4	2	D4(62)	2	98	24.9
mf	8.158215045928955	ON	3	26	G3(55)	2	114	8.3
mf	8.15822696685791	ON	3	30	B3(59)	2	115	6.6
mf	8.211469888687134	ON	4	7	G4(67)	2	115	1.6
mf	8.262869834899902	OFF	4	9	A4(69)	2	100	23.3
mf	8.314611196517944	OFF	4	0	C4(60)	2	107	14.9
mf	8.798139095306396	ON	3	28	A3(57)	2	98	24.9
mf	8.798151016235352	ON	4	12	C5(72)	2	115	6.6
mf	8.798157930374146	ON	4	4	E4(64)	2	111	11.6
mf	8.849318027496338	OFF	3	30	B3(59)	2	103	19.9
mf	8.849331140518188	OFF	3	26	G3(55)	2	100	23.3
mf	8.84933590888977	OFF	4	7	G4(67)	2	75	116.6
mf	9.324238061904907	OFF	4	12	C5(72)	2	100	23.3
mf	9.376152038574219	ON	3	26	G3(55)	2	92	33.3
mf	9.376167058944702	ON	4	11	B4(71)	2	115	3.3
mf	9.429126977920532	ON	3	23	E3(52)	2	115	4.9
mf	9.481364965438843	OFF	3	28	A3(57)	2	100	23.3
mf	9.801344871520996	OFF	4	11	B4(71)	2	103	19.9
mf	9.80135703086853	OFF	4	4	E4(64)	2	101	21.6
mf	10.015723943710327	ON	3	24	F3(53)	2	84	48.3
mf	10.01573395729065	ON	4	0	C4(60)	2	115	4.9
mf	10.015735864639282	OFF	3	26	G3(55)	2	100	23.3
mf	10.015742063522339	ON	3	30	B3(59)	2	115	4.9
mf	10.015744924545288	ON	4	9	A4(69)	2	115	3.3
mf	10.0157470703125	OFF	3	23	E3(52)	2	109	13.3
mf	10.171820878982544	OFF	3	30	B3(59)	2	107	14.9
mf	10.489889860153198	OFF	4	9	A4(69)	2	101	21.6
mf	10.54295802116394	ON	4	7	G4(67)	2	115	3.3
mf	10.542964935302734	ON	3	23	E3(52)	2	115	3.3
mf	10.542966842651367	ON	3	19	C3(48)	2	115	6.6
mf	10.597903966903687	OFF	3	24	F3(53)	2	75	89.9
mf	10.970426082611084	OFF	4	0	C4(60)	2	100	23.3
mf	11.076303958892822	ON	3	16	A2(45)	2	107	14.9
mf	11.076328039169312	ON	4	0	C4(60)	2	112	9.9
mf	11.076331853866577	ON	4	9	A4(69)	2	115	4.9
mf	11.13109016418457	OFF	3	19	C3(48)	2	75	574.7
mf	11.23823595046997	OFF	4	7	G4(67)	2	82	51.6
mf	11.447033882141113	OFF	3	23	E3(52)	2	83	49.9
mf	11.497620105743408	OFF	4	0	C4(60)	2	98	24.9
mf	11.497634887695312	OFF	4	9	A4(69)	2	97	26.6
mf	11.548117876052856	ON	3	21	D3(50)	2	97	26.6
mf	11.65691614151001	ON	3	24	F3(53)	2	109	13.3
mf	11.711369752883911	OFF	3	16	A2(45)	2	94	29.9
mf	11.711377143859863	ON	3	28	A3(57)	2	96	28.3
mf	11.865561962127686	ON	4	5	F4(65)	2	107	14.9
mf	11.865571975708008	ON	4	7	G4(67)	2	115	3.3
mf	12.184574127197266	OFF	4	7	G4(67)	2	75	294.8
mf	12.236860036849976	OFF	4	5	F4(65)	2	96	28.3
mf	12.292001008987427	ON	4	5	F4(65)	2	115	6.6
mf	12.292009830474854	ON	4	4	E4(64)	2	115	4.9
mf	12.453519105911255	OFF	4	4	E4(64)	2	106	16.6
